book_id,isbn13,isbn,authors,original_publication_year,title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_count
208,9781400052170,1400052173,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,4.04,10782,18237,70339,151226,153856,377249
209,9780099446780,99446782,Thomas Harris,1988.0,"The Silence of the Lambs  (Hannibal Lecter, #2)",4.14,10268,12845,55427,123652,163920,351107
210,9781595141740,159514174X,Richelle Mead,2007.0,"Vampire Academy (Vampire Academy, #1)",4.14,12535,22043,73357,129382,217834,248283
211,9780316010660,316010669,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,3.89,6804,20128,85934,139947,107525,348196
212,9780385721790,038572179X,Ian McEwan,2001.0,Atonement,3.88,11473,25462,77135,134788,116800,347006
213,9780553213690,553213695,"Franz Kafka, Stanley Corngold",1915.0,The Metamorphosis,3.78,15430,33226,98774,146297,120806,364933
214,9780141382890,141382899,Rick Riordan,2007.0,"The Titan's Curse (Percy Jackson and the Olympians, #3)",4.33,1863,7934,65220,162371,248874,446668
215,9780307887440,030788743X,Ernest Cline,2011.0,Ready Player One,4.31,5150,12928,48285,134107,221349,349423
216,9781554681720,1554681723,Garth Stein,2006.0,The Art of Racing in the Rain,4.19,4808,13901,53780,118166,163664,327409
217,9780739303400,739303406,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",3.98,6687,18709,69012,135360,120839,309385
218,9780425263910,425263908,Sylvia Day,2012.0,"Bared to You (Crossfire, #1)",4.19,9867,18983,55554,104657,197075,222678
219,9780066238500,66238501,"C.S. Lewis, Pauline Baynes",1956.0,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",4.24,3772,12192,59975,133056,192681,376385
220,9780316043140,316043133,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,4.23,6862,11019,48008,67939,158071,291411
221,9781558743660,1558743669,Dave Pelzer,1995.0,"A Child Called ""It"" (Dave Pelzer #1)",4.08,7819,16453,57341,98786,140899,311543
222,9780752864330,752864327,Robert Ludlum,1980.0,"The Bourne Identity (Jason Bourne, #1)",3.98,10266,17695,65161,118463,124627,327122
223,9780786817870,786817879,Eoin Colfer,2001.0,"Artemis Fowl (Artemis Fowl, #1)",3.82,14473,30894,94950,129607,129241,386923
224,9780385738930,385738935,Lauren Kate,2009.0,"Fallen (Fallen, #1)",3.74,23594,41578,94145,107149,141642,395296
225,9780142000660,142000655,John Steinbeck,1952.0,East of Eden,4.35,4183,9409,39153,96741,187196,320919
226,9780307341560,307341569,Gillian Flynn,2009.0,Dark Places,3.92,5169,17975,89242,165108,109113,333452
227,9780385339090,385339089,John Grisham,1993.0,The Client,3.97,2530,12566,79176,129019,102372,320083
228,9780312291630,312291639,"Emma McLaughlin, Nicola Kraus",2002.0,"The Nanny Diaries (Nanny, #1)",3.4,17006,43014,116021,95951,56081,323762
229,9780451527740,451527747,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland & Through the Looking-Glass,4.06,5294,17482,76985,127906,149523,340920
230,9780192802640,192802631,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,4.13,6688,15653,71218,133222,175578,365425
231,9780312370830,312370830,Tatiana de Rosnay,2007.0,Sarah's Key,4.14,3865,12684,55760,134748,140574,312444
232,9780452284690,452284694,Stephen King,1982.0,"The Gunslinger (The Dark Tower, #1)",3.99,9958,24111,72736,112895,146677,332494
233,9781400034680,140003468X,"Gabriel García Márquez, Edith Grossman",1985.0,Love in the Time of Cholera,3.89,11450,23825,65668,110544,111974,283806
234,9780141310890,014131088X,Laurie Halse Anderson,1999.0,Speak,4.0,7770,21049,76503,125660,141422,360156
235,9780399159340,399159347,Liane Moriarty,2013.0,The Husband's Secret,3.92,4175,15649,80869,155945,95167,232106
236,9780385494790,385494785,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mount Everest Disaster,4.11,8041,10286,46060,112601,124605,291258
237,9781416524300,1416524304,Stephen King,1974.0,Carrie,3.93,4564,19479,96352,136054,121201,356814
238,9780312422270,031242227X,Augusten Burroughs,2002.0,Running with Scissors,3.7,13569,27249,78405,105786,81379,293878
239,9780307346600,307346609,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,4.01,7680,19887,65570,121537,130475,312969
240,9780385537860,385537859,Dan Brown,2013.0,"Inferno (Robert Langdon, #4)",3.8,7261,26077,89237,128374,94611,287533
241,9780440227530,440227534,Lois Lowry,1989.0,Number the Stars,4.11,3797,12794,63919,123296,138559,333638
242,9780446692630,446692638,James Patterson,1993.0,"Along Came a Spider (Alex Cross, #1)",4.08,4281,10929,61630,118236,122955,311499
243,9780450417400,450417395,Stephen King,1987.0,Misery,4.11,4302,12725,64835,128990,141351,334647
244,9780307341550,307341542,Gillian Flynn,2006.0,Sharp Objects,3.92,4988,17566,81036,147558,103690,207889
245,9780439366780,439366771,Katherine Paterson,1977.0,Bridge to Terabithia,3.98,8287,20081,74409,119504,131193,337644
246,9780312360270,312360266,"P.C. Cast, Kristin Cast",2007.0,"Marked (House of Night, #1)",3.79,21547,34170,81486,97982,135835,360044
247,9780743269510,743269519,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,4.05,9038,17041,61036,109359,137410,314700
248,9780743477540,743477545,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,A Midsummer Night's Dream,3.94,5598,20498,84388,130051,120975,334241
249,9780618711660,618711651,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,3.97,8847,20556,61303,109008,119402,294726
250,9780375869020,375869026,R.J. Palacio,2012.0,Wonder,4.43,4504,7833,34567,105977,224910,228538
251,9780394800010,039480001X,Dr. Seuss,1957.0,The Cat in the Hat,4.15,6179,14497,57850,85944,152712,314016
252,9780312641890,312641893,Marissa Meyer,2012.0,"Cinder (The Lunar Chronicles, #1)",4.15,12154,18256,66180,150914,206642,427663
253,9780316206850,316206849,"Robert Galbraith, J.K. Rowling",2013.0,"The Cuckoo's Calling (Cormoran Strike, #1)",3.83,9729,20151,79290,138955,92370,297712
254,9780545123270,545123267,Maggie Stiefvater,2009.0,"Shiver (The Wolves of Mercy Falls, #1)",3.78,17815,35108,86129,105099,126660,356625
255,9780452011880,452011876,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,3.68,30901,27442,53762,78744,105796,283295
256,9780143038250,143038257,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,3.64,14371,27844,77127,97820,71358,283516
257,9780517223630,517223627,"Jane Carruth, Lewis Carroll, Rene Cloke",1865.0,Alice in Wonderland,4.03,7467,18101,70170,109730,137803,343252
258,9780143034900,143034901,"Carlos Ruiz Zafón, Lucia Graves",2001.0,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",4.24,4789,11769,42214,101612,157170,263685
259,9780385738750,385738757,James Dashner,2010.0,"The Scorch Trials (Maze Runner, #2)",3.93,5525,21370,79458,124458,115496,305643
260,9780671723650,,Dale Carnegie,1936.0,How to Win Friends and Influence People,4.13,6734,13880,50529,94743,139551,282623
261,9780767900390,767900383,Frances Mayes,1996.0,Under the Tuscan Sun,3.72,12008,22882,74910,93439,78597,279264
262,9780399167060,399167064,Liane Moriarty,2014.0,Big Little Lies,4.2,3775,7865,49115,159494,151184,306186
263,9780590920680,590920685,Gail Carson Levine,1997.0,Ella Enchanted,3.97,6619,20066,80272,110568,128224,339117
264,9780743297330,743297334,Ernest Hemingway,1926.0,The Sun Also Rises,3.83,9602,23682,70004,105785,94044,284988
265,9780061120080,61120073,Betty  Smith,1943.0,A Tree Grows in Brooklyn,4.24,3693,9667,43734,103879,148027,291909
266,9780446677390,446677388,James Patterson,1995.0,"Kiss the Girls (Alex Cross, #2)",3.93,10518,14558,58296,95980,99764,274639
267,9780312577220,312577222,Kristin Hannah,2015.0,The Nightingale,4.54,2829,4913,20612,82844,215817,253606
268,9781400078780,1400078776,Kazuo Ishiguro,2005.0,Never Let Me Go,3.8,9081,26036,78203,118163,92144,294123
269,9780786890750,786890754,Cecelia Ahern,2003.0,P.S. I Love You,4.01,7027,16336,56951,90089,113010,262921
270,9781844080380,1844080382,"Daphne du Maurier, Sally Beauman",1938.0,Rebecca,4.2,4565,10900,49263,112768,152100,177384
271,9780156030300,156030306,Daniel Keyes,1966.0,Flowers for Algernon,4.07,4223,14882,65106,122462,129526,313044
272,9780552995870,552995878,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Like Water for Chocolate,3.94,8887,15941,60147,100011,100483,263199
273,9780812968060,812968069,Lisa See,2005.0,Snow Flower and the Secret Fan,4.05,3268,11286,56005,116178,103923,280475
274,9780451205770,451205766,"Mario Puzo, Robert Thompson, Peter Bart",1969.0,The Godfather,4.36,2930,5985,30009,83730,147732,256480
275,9780525476890,525476881,John Green,2006.0,An Abundance of Katherines,3.63,14225,36867,98115,111740,86477,312754
276,9780553803720,553803719,Isaac Asimov,1951.0,Foundation (Foundation #1),4.13,7697,12471,47251,97583,132586,279688
277,9780062255660,62255657,Neil Gaiman,2013.0,The Ocean at the End of the Lane,3.99,7038,18089,64714,127761,118649,293844
278,9780060513060,60513063,Shel Silverstein,1981.0,A Light in the Attic,4.34,3585,7593,38923,85051,169362,297861
279,9780751565360,751565350,"John Tiffany, Jack Thorne, J.K. Rowling",2016.0,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",3.75,15828,35842,96395,133156,116552,270603
280,9780061726840,61726834,Lauren Oliver,2011.0,"Delirium (Delirium, #1)",3.99,8868,21223,68789,117580,135938,256975
281,9780385339700,385339704,John Grisham,1992.0,The Pelican Brief,3.95,2362,12423,73587,116438,91358,288376
282,9780061139380,61139378,Neil Gaiman,2002.0,Coraline,4.03,7078,15010,67188,126167,128187,316379
283,9780060853980,60853980,"Terry Pratchett, Neil Gaiman",1990.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",4.25,4991,10988,44804,101159,164431,298304
284,9780140042600,140042598,Jack Kerouac,1955.0,On the Road,3.64,13769,31221,70104,88569,74221,246602
285,9781476729080,1476729085,Graeme Simsion,2013.0,"The Rosie Project (Don Tillman, #1)",4.01,4544,11558,57792,133951,97664,251703
286,9780446579930,446579939,Nicholas Sparks,2008.0,The Lucky One,4.1,3661,11792,54208,94613,117049,267166
287,9780451191150,451191153,"Ayn Rand, Leonard Peikoff",1943.0,The Fountainhead,3.85,18158,18720,44131,76424,97543,244545
288,9780425172900,425172902,Tom Clancy,1984.0,"The Hunt for Red October (Jack Ryan Universe, #4)",4.01,9470,13707,49906,95296,109876,270318
289,9780380395870,038039586X,Richard Adams,1972.0,"Watership Down (Watership Down, #1)",4.05,9158,15767,52906,102093,128449,292426
290,9780307886260,307886263,Mindy Kaling,2011.0,Is Everyone Hanging Out Without Me? (And Other Concerns),3.84,6438,18856,81229,117248,89160,290674
291,9780375414500,375414495,Abraham Verghese,2009.0,Cutting for Stone,4.28,4586,9249,32671,91293,143280,258319
292,9780061125270,006112527X,"C.S. Lewis, Pauline Baynes",1951.0,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",4.08,2658,12490,69089,112121,128906,306492
293,9780753453800,753453800,Robert Louis Stevenson,1882.0,Treasure Island,3.82,5349,19127,86487,114968,84584,268012
294,9781423140600,1423140591,Rick Riordan,2011.0,"The Son of Neptune (The Heroes of Olympus, #2)",4.44,1773,4666,30788,93611,185962,299980
295,9781451627280,1451627289,Stephen King,2011.0,11/22/63,4.29,2927,7649,35500,109392,147589,258464
296,9780241003010,241003008,Eric Carle,1969.0,The Very Hungry Caterpillar Board Book,4.29,5801,11214,43549,73389,170575,296952
297,9780140285600,140285601,Kurt Vonnegut Jr.,1963.0,Cat's Cradle,4.18,2701,8491,43680,102441,116840,238940
298,9780451528550,451528557,"H.G. Wells, Greg Bear, Carlo Pagetti",1895.0,The Time Machine,3.87,3570,16119,81773,118129,84139,276076
299,9780849946160,849946158,"Todd Burpo, Lynn Vincent",2010.0,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,4.01,9291,15024,44510,68399,105794,228371
300,9780385751060,385751060,John Boyne,2006.0,The Boy in the Striped Pajamas,4.1,5297,13562,54987,121193,130362,285692
301,9781892295490,1892295490,Joseph Conrad,1899.0,Heart of Darkness,3.42,25591,42946,84433,88608,66813,255576
302,9780446547600,044654759X,Nicholas Sparks,2010.0,Safe Haven,4.19,3010,9496,45461,91240,125767,255531
303,9781582701710,1582701709,Rhonda Byrne,2006.0,"The Secret (The Secret, #1)",3.62,23328,26321,55785,61698,83813,241537
304,9780060987560,60987561,Wally Lamb,1998.0,I Know This Much Is True,4.17,4430,9972,39899,86909,116398,246917
305,9781416524340,1416524347,Stephen King,1983.0,Pet Sematary,3.91,4584,17315,73475,102744,95635,256383
306,9780671021010,671021001,Wally Lamb,1992.0,She's Come Undone,3.84,10224,20064,59412,91423,87801,259576
307,9780756404730,756404738,Patrick Rothfuss,2011.0,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",4.57,1486,4018,17932,66415,192498,245686
308,9780440241900,440241901,Sophie Kinsella,2003.0,Can You Keep a Secret?,3.83,8003,19319,76244,101810,88425,278747
309,9781442403540,1442403543,Cassandra Clare,2011.0,"City of Fallen Angels (The Mortal Instruments, #4)",4.16,4306,16000,64499,120426,167936,341826
310,9780743418170,743418174,Jennifer Weiner,2001.0,"Good in Bed (Cannie Shapiro, #1)",3.7,12137,20336,66587,84488,68757,248804
311,9780380018180,380018179,Colleen McCullough,1977.0,The Thorn Birds,4.22,2889,9117,42299,85531,126990,255651
312,9780060530920,60530928,"Neil Gaiman, Dave McKean",2008.0,The Graveyard Book,4.12,5515,12566,53668,120830,132872,302303
313,9781451681730,1451681739,M.L. Stedman,2012.0,The Light Between Oceans,4.0,3432,11985,56557,124430,92030,243526
314,9780439709100,439709105,"Cornelia Funke, Anthea Bell",2003.0,"Inkheart (Inkworld, #1)",3.86,8524,22966,71494,98625,99805,285011
315,9780091883770,91883768,"Spencer Johnson, Kenneth H. Blanchard",1998.0,Who Moved My Cheese?,3.74,12161,23384,61934,77196,78459,237272
316,9780307279460,307279464,Bill Bryson,1997.0,A Walk in the Woods,4.05,3553,10293,50487,104690,95426,250192
317,9780553279380,553279378,Maya Angelou,1969.0,I Know Why the Caged Bird Sings,4.19,4969,9937,42472,95531,131539,270859
318,9780061950730,61950726,Christina Baker Kline,2013.0,Orphan Train,4.14,1703,6769,42434,116003,97059,226091
319,9781442416860,1442416866,Cassandra Clare,2012.0,"City of Lost Souls (The Mortal Instruments, #5)",4.3,3341,10329,43333,97947,172919,300553
320,9780316204280,316204277,Maria Semple,2012.0,"Where'd You Go, Bernadette",3.9,4080,13047,59489,119361,72176,215453
321,9780375806810,375806814,Wilson Rawls,1961.0,Where the Red Fern Grows,4.04,6585,15232,53560,89699,115103,268548
322,9780060557810,60557818,Neil Gaiman,1996.0,Neverwhere,4.18,3126,9628,46996,113506,128484,268318
323,9780571224390,571224385,"Milan Kundera, Michael Henry Heim",1984.0,The Unbearable Lightness of Being,4.08,4894,12964,42199,84519,103404,205279
324,,,Rainbow Rowell,2013.0,Fangirl,4.12,8626,16973,60097,121431,164603,340379
325,9780552135400,552135399,John Irving,1989.0,A Prayer for Owen Meany,4.22,4679,9761,33669,76223,122120,226964
326,9780316182550,316182540,Janet Fitch,1999.0,White Oleander,3.93,3765,13598,60133,94893,81887,245674
327,9780399256750,039925675X,Marie Lu,2011.0,"Legend (Legend, #1)",4.19,5069,11608,48677,106122,146996,299998
328,9780743496730,743496728,Jodi Picoult,2007.0,Nineteen Minutes,4.1,2852,9629,46237,94104,98871,235978
329,9781401323260,1401323251,"Randy Pausch, Jeffrey Zaslow",2008.0,The Last Lecture,4.25,3004,8851,35547,76621,124120,241869
330,9780812511820,812511816,Robert Jordan,1990.0,"The Eye of the World (Wheel of Time, #1)",4.18,6163,11298,38946,88024,128552,260184
331,9780061150140,61150142,Jodi Picoult,1998.0,The Pact,4.0,3586,11789,50494,85430,84060,221225
332,9780060764910,60764902,C.S. Lewis,1953.0,"The Magician's Nephew (Chronicles of Narnia, #6)",4.01,3168,14602,69051,105375,111374,268355
333,9780595440090,595440096,Lisa Genova,2007.0,Still Alice,4.3,1178,4249,28642,96615,114387,223432
334,9780425263910,425263916,Sylvia Day,2012.0,"Reflected in You (Crossfire, #2)",4.33,2923,8651,33911,74587,147536,252564
335,9780375814240,375814248,"Roald Dahl, Quentin Blake",1961.0,James and the Giant Peach,3.99,4235,13199,65762,104078,102463,270402
336,9780446696620,446696617,James Patterson,2001.0,"1st to Die (Women's Murder Club, #1)",4.05,4464,10087,48616,83796,95465,233984
337,9780345453750,345453743,Douglas Adams,1996.0,The Ultimate Hitchhiker's Guide to the Galaxy,4.37,2657,6328,26431,66655,136349,222842
338,9780340896970,340896965,David Nicholls,2009.0,One Day,3.77,8632,21291,59874,86793,70462,222926
339,9780060775860,60775858,"Margaret Wise Brown, Clement Hurd",1947.0,Goodnight Moon,4.27,4998,10298,37146,59629,140607,244842
340,9780061969550,61969559,Pittacus Lore,2010.0,"I Am Number Four (Lorien Legacies, #1)",3.94,6538,17766,58268,90409,97214,253437
341,9780140275360,140275363,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",-750.0,The Iliad,3.83,7701,20845,68844,89384,86791,241088
342,9780316228530,316228532,J.K. Rowling,2012.0,The Casual Vacancy,3.28,24583,38326,74611,75741,41200,231835
343,9780385339700,385339690,John Grisham,1996.0,The Runaway Jury,3.96,1613,8950,56426,90284,69588,222712
344,9780316777740,316777730,David Sedaris,1997.0,Naked,4.08,2631,7051,37023,81934,76127,201337
345,9780375840400,375840400,Christopher Paolini,2005.0,"Eldest (The Inheritance Cycle, #2)",3.96,5483,16680,58948,95907,97041,250000
346,9780140621680,140621679,"L. Frank Baum, W.W. Denslow",1900.0,"The Wonderful Wizard of Oz (Oz, #1)",3.98,4197,13653,65910,95948,99692,247521
347,9780007202300,000720230X,C.S. Lewis,1951.0,"Prince Caspian (Chronicles of Narnia, #2)",3.96,2399,12145,68026,101461,89038,250221
348,,,E. Lockhart,2014.0,We Were Liars,3.85,9074,22616,68468,102385,96237,273442
349,9780450031070,450031063,Stephen King,1975.0,'Salem's Lot,3.99,2713,11724,57171,89196,85556,228680
350,9780679785900,679785892,"Hunter S. Thompson, Ralph Steadman",1971.0,Fear and Loathing in Las Vegas,4.08,4730,11381,42362,84094,99573,232489
351,9781416975880,1416975888,Cassandra Clare,2011.0,"Clockwork Prince (The Infernal Devices, #2)",4.46,3420,6235,29508,85633,203223,307994
