book_id,title,author,isbn13,cover_path
258,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",Carlos Ruiz Zafón,9.7801430349e+12,book_covers\258_The Shadow of the Wind (The Cemetery of Forgotten .jpg
264,The Sun Also Rises,Ernest Hemingway,9.78074329733e+12,book_covers\264_The Sun Also Rises.jpg
271,Flowers for Algernon,Daniel Keyes,9.7801560303e+12,
267,The Nightingale,Kristin Hannah,9.78031257722e+12,book_covers\267_The Nightingale.jpg
265,A Tree Grows in Brooklyn,Betty  Smith,9.78006112008e+12,book_covers\265_A Tree Grows in Brooklyn.jpg
266,"Kiss the Girls (Alex Cross, #2)",James Patterson,9.78044667739e+12,"book_covers\266_Kiss the Girls (Alex Cross, #2).jpg"
269,P.S. I Love You,Cecelia Ahern,9.78078689075e+12,book_covers\269_P.S. I Love You.jpg
268,Never Let Me Go,Kazuo Ishiguro,9.78140007878e+12,book_covers\268_Never Let Me Go.jpg
274,The Godfather,Mario Puzo,9.78045120577e+12,
270,Rebecca,Daphne du Maurier,9.78184408038e+12,
275,An Abundance of Katherines,John Green,9.78052547689e+12,
272,Like Water for Chocolate,Laura Esquivel,9.78055299587e+12,book_covers\272_Like Water for Chocolate.jpg
273,Snow Flower and the Secret Fan,Lisa See,9.78081296806e+12,book_covers\273_Snow Flower and the Secret Fan.jpg
276,Foundation (Foundation #1),Isaac Asimov,9.78055380372e+12,
277,The Ocean at the End of the Lane,Neil Gaiman,9.78006225566e+12,book_covers\277_The Ocean at the End of the Lane.jpg
280,"Delirium (Delirium, #1)",Lauren Oliver,9.78006172684e+12,
278,A Light in the Attic,Shel Silverstein,9.78006051306e+12,book_covers\278_A Light in the Attic.jpg
279,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",John Tiffany,9.78075156536e+12,
282,Coraline,Neil Gaiman,9.78006113938e+12,book_covers\282_Coraline.jpg
281,The Pelican Brief,John Grisham,9.7803853397e+12,book_covers\281_The Pelican Brief.jpg
284,On the Road,Jack Kerouac,9.7801400426e+12,
283,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,9.78006085398e+12,book_covers\283_Good Omens: The Nice and Accurate Prophecies of Ag.jpg
285,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,9.78147672908e+12,"book_covers\285_The Rosie Project (Don Tillman, #1).jpg"
292,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,9.78006112527e+12,
286,The Lucky One,Nicholas Sparks,9.78044657993e+12,book_covers\286_The Lucky One.jpg
287,The Fountainhead,Ayn Rand,9.78045119115e+12,book_covers\287_The Fountainhead.jpg
291,Cutting for Stone,Abraham Verghese,9.7803754145e+12,book_covers\291_Cutting for Stone.jpg
293,Treasure Island,Robert Louis Stevenson,9.7807534538e+12,book_covers\293_Treasure Island.jpg
290,Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,9.78030788626e+12,
289,"Watership Down (Watership Down, #1)",Richard Adams,9.78038039587e+12,"book_covers\289_Watership Down (Watership Down, #1).jpg"
294,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,9.7814231406e+12,"book_covers\294_The Son of Neptune (The Heroes of Olympus, #2).jpg"
288,"The Hunt for Red October (Jack Ryan Universe, #4)",Tom Clancy,9.7804251729e+12,"book_covers\288_The Hunt for Red October (Jack Ryan Universe, #4).jpg"
296,The Very Hungry Caterpillar Board Book,Eric Carle,9.78024100301e+12,book_covers\296_The Very Hungry Caterpillar Board Book.jpg
297,Cat's Cradle,Kurt Vonnegut Jr.,9.7801402856e+12,
295,11/22/63,Stephen King,9.78145162728e+12,book_covers\295_11_22_63.jpg
298,The Time Machine,H.G. Wells,9.78045152855e+12,
299,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Todd Burpo,9.78084994616e+12,
301,Heart of Darkness,Joseph Conrad,9.78189229549e+12,
300,The Boy in the Striped Pajamas,John Boyne,9.78038575106e+12,
302,Safe Haven,Nicholas Sparks,9.7804465476e+12,
305,Pet Sematary,Stephen King,9.78141652434e+12,
306,She's Come Undone,Wally Lamb,9.78067102101e+12,book_covers\306_She's Come Undone.jpg
303,"The Secret (The Secret, #1)",Rhonda Byrne,9.78158270171e+12,"book_covers\303_The Secret (The Secret, #1).jpg"
307,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,9.78075640473e+12,"book_covers\307_The Wise Man's Fear (The Kingkiller Chronicle, #2).jpg"
304,I Know This Much Is True,Wally Lamb,9.78006098756e+12,book_covers\304_I Know This Much Is True.jpg
310,"Good in Bed (Cannie Shapiro, #1)",Jennifer Weiner,9.78074341817e+12,"book_covers\310_Good in Bed (Cannie Shapiro, #1).jpg"
312,The Graveyard Book,Neil Gaiman,9.78006053092e+12,book_covers\312_The Graveyard Book.jpg
311,The Thorn Birds,Colleen McCullough,9.78038001818e+12,book_covers\311_The Thorn Birds.jpg
309,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,9.78144240354e+12,"book_covers\309_City of Fallen Angels (The Mortal Instruments, #4).jpg"
308,Can You Keep a Secret?,Sophie Kinsella,9.7804402419e+12,
314,"Inkheart (Inkworld, #1)",Cornelia Funke,9.7804397091e+12,
316,A Walk in the Woods,Bill Bryson,9.78030727946e+12,book_covers\316_A Walk in the Woods.jpg
315,Who Moved My Cheese?,Spencer Johnson,9.78009188377e+12,
313,The Light Between Oceans,M.L. Stedman,9.78145168173e+12,book_covers\313_The Light Between Oceans.jpg
317,I Know Why the Caged Bird Sings,Maya Angelou,9.78055327938e+12,book_covers\317_I Know Why the Caged Bird Sings.jpg
318,Orphan Train,Christina Baker Kline,9.78006195073e+12,
319,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,9.78144241686e+12,
320,"Where'd You Go, Bernadette",Maria Semple,9.78031620428e+12,"book_covers\320_Where'd You Go, Bernadette.jpg"
323,The Unbearable Lightness of Being,Milan Kundera,9.78057122439e+12,
325,A Prayer for Owen Meany,John Irving,9.7805521354e+12,
322,Neverwhere,Neil Gaiman,9.78006055781e+12,book_covers\322_Neverwhere.jpg
324,Fangirl,Rainbow Rowell,,book_covers\324_Fangirl.jpg
326,White Oleander,Janet Fitch,9.78031618255e+12,
321,Where the Red Fern Grows,Wilson Rawls,9.78037580681e+12,
328,Nineteen Minutes,Jodi Picoult,9.78074349673e+12,
327,"Legend (Legend, #1)",Marie Lu,9.78039925675e+12,
332,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,9.78006076491e+12,
329,The Last Lecture,Randy Pausch,9.78140132326e+12,
330,"The Eye of the World (Wheel of Time, #1)",Robert Jordan,9.78081251182e+12,
331,The Pact,Jodi Picoult,9.78006115014e+12,book_covers\331_The Pact.jpg
333,Still Alice,Lisa Genova,9.78059544009e+12,book_covers\333_Still Alice.jpg
336,"1st to Die (Women's Murder Club, #1)",James Patterson,9.78044669662e+12,
334,"Reflected in You (Crossfire, #2)",Sylvia Day,9.78042526391e+12,
338,One Day,David Nicholls,9.78034089697e+12,
339,Goodnight Moon,Margaret Wise Brown,9.78006077586e+12,
337,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,9.78034545375e+12,
342,The Casual Vacancy,J.K. Rowling,9.78031622853e+12,
335,James and the Giant Peach,Roald Dahl,9.78037581424e+12,book_covers\335_James and the Giant Peach.jpg
341,The Iliad,Homer,9.78014027536e+12,
344,Naked,David Sedaris,9.78031677774e+12,
343,The Runaway Jury,John Grisham,9.7803853397e+12,
340,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,9.78006196955e+12,"book_covers\340_I Am Number Four (Lorien Legacies, #1).jpg"
347,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,9.7800072023e+12,
346,"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,9.78014062168e+12,
348,We Were Liars,E. Lockhart,,
345,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,9.7803758404e+12,"book_covers\345_Eldest (The Inheritance Cycle, #2).jpg"
350,Fear and Loathing in Las Vegas,Hunter S. Thompson,9.7806797859e+12,
349,'Salem's Lot,Stephen King,9.78045003107e+12,
352,Yes Please,Amy Poehler,9.78006226834e+12,
351,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,9.78141697588e+12,
356,"The Bad Beginning (A Series of Unfortunate Events, #1)",Lemony Snicket,9.78043920647e+12,
354,Beloved,Toni Morrison,9.78140003342e+12,
357,All Quiet on the Western Front,Erich Maria Remarque,9.78044921394e+12,
353,Othello,William Shakespeare,9.78074347755e+12,book_covers\353_Othello.jpg
355,"Graceling (Graceling Realm, #1)",Kristin Cashore,9.78015206396e+12,
359,And the Mountains Echoed,Khaled Hosseini,9.78159463176e+12,
358,"Oh, The Places You'll Go!",Dr. Seuss,9.78067980527e+12,
362,The Screwtape Letters,C.S. Lewis,9.78006065289e+12,
361,Oliver Twist,Charles Dickens,9.78014143975e+12,
360,Do Androids Dream of Electric Sheep?,Philip K. Dick,9.78034540447e+12,
366,John Adams,David McCullough,9.78074322313e+12,
367,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,9.78055338428e+12,
364,How the Grinch Stole Christmas!,Dr. Seuss,9.78000717304e+12,
368,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,9.78067987925e+12,
369,"Stargirl (Stargirl, #1)",Jerry Spinelli,9.7804394884e+12,
363,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,9.78052542327e+12,book_covers\363_Anna and the French Kiss (Anna and the French Kiss.jpg
370,"The Red Pyramid (Kane Chronicles, #1)",Rick Riordan,9.78142311339e+12,
365,V for Vendetta,Alan Moore,9.78140120792e+12,book_covers\365_V for Vendetta.jpg
373,The BFG,Roald Dahl,9.78014131137e+12,
376,"The Death Cure (Maze Runner, #3)",James Dashner,9.78038573877e+12,
371,Stranger in a Strange Land,Robert A. Heinlein,9.78044178838e+12,book_covers\371_Stranger in a Strange Land.jpg
375,The Call of the Wild,Jack London,9.78043922715e+12,
377,Stardust,Neil Gaiman,9.78006114202e+12,
378,The Namesake,Jhumpa Lahiri,9.78061848522e+12,
372,Dress Your Family in Corduroy and Denim,David Sedaris,9.78096590483e+12,book_covers\372_Dress Your Family in Corduroy and Denim.jpg
374,A Short History of Nearly Everything,Bill Bryson,9.78076790818e+12,book_covers\374_A Short History of Nearly Everything.jpg
379,"A Discovery of Witches (All Souls Trilogy, #1)",Deborah Harkness,9.78067002241e+12,
380,Norwegian Wood,Haruki Murakami,9.78037570402e+12,
381,Where the Heart Is,Billie Letts,9.78044667221e+12,book_covers\381_Where the Heart Is.jpg
382,"Will Grayson, Will Grayson",John Green,9.78052542158e+12,
389,"The Final Empire (Mistborn, #1)",Brandon Sanderson,9.78076531179e+12,
384,"Frostbite (Vampire Academy, #2)",Richelle Mead,9.78159514175e+12,
385,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,9.78030735215e+12,
388,"Hatchet (Brian's Saga, #1)",Gary Paulsen,9.78068984092e+12,
390,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,9.78045152896e+12,
386,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",Scott O'Dell,9.78044043988e+12,book_covers\386_Island of the Blue Dolphins (Island of the Blue Do.jpg
391,The Lorax,Dr. Seuss,9.78067988911e+12,
383,A Million Little Pieces,James Frey,9.7803072769e+12,book_covers\383_A Million Little Pieces.jpg
387,The Crucible,Arthur Miller,9.78014243734e+12,book_covers\387_The Crucible.jpg
394,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,9.78159514197e+12,
396,Hotel on the Corner of Bitter and Sweet,Jamie Ford,9.78034550533e+12,
397,Perfume: The Story of a Murderer,Patrick Süskind,9.78014012084e+12,
395,For Whom the Bell Tolls,Ernest Hemingway,9.78068480336e+12,
393,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,9.78159990696e+12,"book_covers\393_Throne of Glass (Throne of Glass, #1).jpg"
399,The Tales of Beedle the Bard,J.K. Rowling,9.78074759988e+12,
392,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,9.78081099314e+12,"book_covers\392_Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1).jpg"
400,Neuromancer,William Gibson,9.7804415696e+12,
401,A Farewell to Arms,Ernest Hemingway,9.78009991011e+12,
402,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,9.78055321228e+12,book_covers\402_The Tell-Tale Heart and Other Writings.jpg
403,The Art of War,Sun Tzu,9.78159030226e+12,
398,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,9.78006083858e+12,book_covers\398_Fast Food Nation: The Dark Side of the All-America.jpg
405,Breakfast of Champions,Kurt Vonnegut Jr.,9.7803853342e+12,
404,Defending Jacob,William Landay,9.78038534423e+12,book_covers\404_Defending Jacob.jpg
406,The New Drawing on the Right Side of the Brain,Betty Edwards,9.78087477424e+12,book_covers\406_The New Drawing on the Right Side of the Brain.jpg
407,Bel Canto,Ann Patchett,9.78006083872e+12,
409,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,9.78037550842e+12,
411,The Undomestic Goddess,Sophie Kinsella,9.78038533869e+12,
410,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,9.78038547454e+12,
414,Little Bee,Chris Cleave,9.78141658965e+12,
412,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,9.78188127316e+12,
415,"Evermore (The Immortals, #1)",Alyson Noel,9.78031253276e+12,
417,The Thirteenth Tale,Diane Setterfield,9.78074329802e+12,
416,The Witches,Roald Dahl,9.78059003249e+12,book_covers\416_The Witches.jpg
413,The Three Musketeers,Alexandre Dumas,,book_covers\413_The Three Musketeers.jpg
420,Message in a Bottle,Nicholas Sparks,9.78044667608e+12,
418,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,9.7815951425e+12,"book_covers\418_Spirit Bound (Vampire Academy, #5).jpg"
419,"Blood Promise (Vampire Academy, #4)",Richelle Mead,9.78159514199e+12,"book_covers\419_Blood Promise (Vampire Academy, #4).jpg"
422,"Harry Potter Boxset (Harry Potter, #1-7)",J.K. Rowling,9.78054504426e+12,"book_covers\422_Harry Potter Boxset (Harry Potter, #1-7).jpg"
424,The Name of the Rose,Umberto Eco,9.78015600131e+12,
423,"The Elite (The Selection, #2)",Kiera Cass,9.78006205996e+12,"book_covers\423_The Elite (The Selection, #2).jpg"
421,The Paris Wife,Paula McLain,9.78034552131e+12,book_covers\421_The Paris Wife.jpg
408,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,9.78073946735e+12,"book_covers\408_Guns, Germs, and Steel: The Fates of Human Societi.jpg"
429,"The Color of Magic (Discworld, #1; Rincewind #1)",Terry Pratchett,9.78006085592e+12,
425,Go Ask Alice,Beatrice Sparks,9.78141691463e+12,book_covers\425_Go Ask Alice.jpg
427,The Importance of Being Earnest,Oscar Wilde,9.78158049581e+12,book_covers\427_The Importance of Being Earnest.jpg
430,Kafka on the Shore,Haruki Murakami,9.78140007928e+12,
426,A Confederacy of Dunces,John Kennedy Toole,9.7808021302e+12,book_covers\426_A Confederacy of Dunces.jpg
431,"Red Dragon (Hannibal Lecter, #1)",Thomas Harris,9.78052594557e+12,"book_covers\431_Red Dragon (Hannibal Lecter, #1).jpg"
432,"I, Robot (Robot #0.1)",Isaac Asimov,9.78055380371e+12,"book_covers\432_I, Robot (Robot #0.1).jpg"
435,Before I Fall,Lauren Oliver,9.78006172681e+12,
428,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,9.7814231406e+12,"book_covers\428_The Mark of Athena (The Heroes of Olympus, #3).jpg"
433,"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,9.78045121695e+12,"book_covers\433_Dark Lover (Black Dagger Brotherhood, #1).jpg"
434,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,9.78141698943e+12,"book_covers\434_Crescendo (Hush, Hush, #2).jpg"
436,The God of Small Things,Arundhati Roy,9.78067945731e+12,book_covers\436_The God of Small Things.jpg
438,What Alice Forgot,Liane Moriarty,9.78014104376e+12,book_covers\438_What Alice Forgot.jpg
437,The Invention of Wings,Sue Monk Kidd,9.78067002478e+12,
439,A Brief History of Time,Stephen Hawking,9.78055338016e+12,
442,Snow Crash,Neal Stephenson,9.78055338096e+12,book_covers\442_Snow Crash.jpg
440,"Fall of Giants (The Century Trilogy, #1)",Ken Follett,9.78052595165e+12,"book_covers\440_Fall of Giants (The Century Trilogy, #1).jpg"
441,Under the Dome,Stephen King,9.7814391485e+12,book_covers\441_Under the Dome.jpg
445,Before I Go to Sleep,S.J. Watson,9.78006206056e+12,book_covers\445_Before I Go to Sleep.jpg
443,Just Listen,Sarah Dessen,9.78067006105e+12,book_covers\443_Just Listen.jpg
448,The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,9.780310277e+12,
447,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,9.78037582673e+12,"book_covers\447_Brisingr (The Inheritance Cycle, #3).jpg"
444,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,9.78052546756e+12,"book_covers\444_Winnie-the-Pooh (Winnie-the-Pooh, #1).jpg"
446,A Study in Scarlet,Arthur Conan Doyle,9.78142092553e+12,book_covers\446_A Study in Scarlet.jpg
449,"Betrayed (House of Night, #2)",P.C. Cast,9.78031236028e+12,"book_covers\449_Betrayed (House of Night, #2).jpg"
450,"Storm Front (The Dresden Files, #1)",Jim Butcher,9.78045145781e+12,
453,Cold Mountain,Charles Frazier,9.78080214285e+12,
454,If You Give a Mouse a Cookie,Laura Joffe Numeroff,9.78006024586e+12,book_covers\454_If You Give a Mouse a Cookie.jpg
455,"Something Blue (Darcy & Rachel, #2)",Emily Giffin,9.78031232387e+12,"book_covers\455_Something Blue (Darcy & Rachel, #2).jpg"
451,Northanger Abbey,Jane Austen,9.78159308264e+12,
452,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,9.78039916241e+12,"book_covers\452_The 5th Wave (The 5th Wave, #1).jpg"
456,A Streetcar Named Desire,Tennessee Williams,9.78082221089e+12,
457,The Historian,Elizabeth Kostova,9.78075153728e+12,book_covers\457_The Historian.jpg
460,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,9.78140632134e+12,
458,Station Eleven,Emily St. John Mandel,9.7803853533e+12,book_covers\458_Station Eleven.jpg
459,A Man Called Ove,Fredrik Backman,9.78147673802e+12,
465,In Her Shoes,Jennifer Weiner,9.78074349566e+12,
463,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,9.78038533597e+12,
462,Ways of Seeing,John Berger,9.78014013515e+12,book_covers\462_Ways of Seeing.jpg
467,The Brief Wondrous Life of Oscar Wao,Junot Díaz,9.78159448959e+12,book_covers\467_The Brief Wondrous Life of Oscar Wao.jpg
461,"The Good Earth (House of Earth, #1)",Pearl S. Buck,9.78141650019e+12,"book_covers\461_The Good Earth (House of Earth, #1).jpg"
464,Holy Bible: King James Version,Anonymous,,book_covers\464_Holy Bible: King James Version.jpg
468,Their Eyes Were Watching God,Zora Neale Hurston,9.78006112006e+12,
470,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,Malala Yousafzai,9.78031632241e+12,book_covers\470_I Am Malala: The Story of the Girl Who Stood Up fo.jpg
466,The Hobbit: Graphic Novel,Chuck Dixon,9.78034536858e+12,book_covers\466_The Hobbit: Graphic Novel.jpg
472,Man's Search for Meaning,Viktor E. Frankl,9.7808070143e+12,
469,Fantastic Beasts and Where to Find Them,Newt Scamander,9.7804393216e+12,book_covers\469_Fantastic Beasts and Where to Find Them.jpg
471,Mansfield Park,Jane Austen,9.78014143981e+12,
473,"In the Woods (Dublin Murder Squad, #1)",Tana French,9.7806700386e+12,"book_covers\473_In the Woods (Dublin Murder Squad, #1).jpg"
475,"Where She Went (If I Stay, #2)",Gayle Forman,9.78052542294e+12,"book_covers\475_Where She Went (If I Stay, #2).jpg"
481,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,9.78076534652e+12,
479,The Prince,Niccolò Machiavelli,9.78093783239e+12,
474,The God Delusion,Richard Dawkins,9.78061868001e+12,book_covers\474_The God Delusion.jpg
476,The World According to Garp,John Irving,9.7803459156e+12,book_covers\476_The World According to Garp.jpg
478,Robinson Crusoe,Daniel Defoe,9.78037575733e+12,
480,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,9.78044023816e+12,"book_covers\480_The Amber Spyglass (His Dark Materials, #3).jpg"
477,"Killing Floor (Jack Reacher, #1)",Lee Child,9.78051514143e+12,"book_covers\477_Killing Floor (Jack Reacher, #1).jpg"
